X,Y,Name,Descricao,icon_url
-48.026022,-15.841883,A0V,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.884995,-15.792162,A10,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.889439,-15.796596,A11,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.929942,-15.826578,A12,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.893479,-15.797875,A13,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.888373,-15.799208,A14,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.977691,-15.818243,A15,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.882996,-15.804982,A16,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.959303,-15.804422,A1E,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.957658,-15.80242,A1F,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.067841,-16.014831,A1G,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.98162,-15.83386,A24,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.972956,-15.841656,A25,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.997971,-15.99427,A26,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.051747,-16.01055,A27,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.058681,-16.001621,A28,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.059194,-16.029016,A29,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.054275,-16.019917,A30,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.952337,-15.855602,A31,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.951099,-15.849717,A32,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.061052,-15.902308,A33,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.06473,-15.869187,A34,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.079913,-15.871599,A35,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.077768,-15.863171,A36,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.878043,-15.778296,A37,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.877995,-15.778364,A38,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.880149,-15.766334,A40,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.882443,-15.758472,A41,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.883457,-15.754879,A42,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.884258,-15.753073,A43,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.888369,-15.740398,A44,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.888425,-15.740412,A45,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.885268,-15.781816,A46,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.885445,-15.779768,A47,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.88626,-15.77302,A48,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.886735,-15.769418,A49,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.887909,-15.765816,A50,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.888155,-15.765167,A51,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.889344,-15.760838,A52,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.891339,-15.754964,A53,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.891351,-15.754906,A54,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.893211,-15.749278,A55,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.894509,-15.745491,A56,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.895397,-15.741014,A57,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.895721,-15.739231,A58,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.890082,-15.776881,A59,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.891425,-15.768929,A60,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.892893,-15.76305,A61,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.895442,-15.757026,A62,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.897759,-15.749992,A63,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.900264,-15.742057,A64,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.885206,-15.788231,A65,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.890807,-15.787719,A66,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.889131,-15.796727,A68,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.93744,-15.770022,A69,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.078623,-15.856993,A70,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.086138,-15.861431,A71,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.882252,-15.720138,A72,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.886792,-15.717179,A73,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.918466,-15.797324,A75,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.922767,-15.798128,A76,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.922141,-15.799144,A77,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.927913,-15.802647,A78,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.928564,-15.801539,A79,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.930716,-15.798947,A80,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.933519,-15.806244,A81,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.930051,-15.793081,A82,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.931839,-15.793973,A83,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.930345,-15.788609,A84,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.012003,-15.834116,A85,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.019923,-15.834755,A86,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.027926,-15.837201,A87,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.982374,-15.829178,A89,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.984851,-15.843831,A90,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.956025,-15.827389,A91,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.887667,-15.744463,A92,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.018274,-15.883588,A97,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.018612,-15.883539,A98,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.015219,-15.88293,A99,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.053242,-15.835718,B01,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.050119,-15.847838,B02,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.054552,-15.842566,B03,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.056265,-15.841025,B04,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.059781,-15.83767,B05,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.061157,-15.829606,B06,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.062238,-15.825914,B07,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.063285,-15.822906,B08,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.067038,-15.814212,B09,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.070753,-15.806636,B10,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.060613,-15.810258,B11,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.058263,-15.826092,B12,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.056502,-15.831236,B13,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.062269,-15.836433,B14,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.069474,-15.799906,B15,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.065185,-15.811336,B16,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.044946,-15.857821,B17,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.085504,-15.805163,B18,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.106593,-15.816154,B19,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.106149,-15.818161,B20,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.084982,-15.813651,B21,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.080066,-15.826866,B22,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.094177,-15.825009,B23,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.081741,-15.825326,B24,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.063142,-15.819803,B25,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.055721,-15.834303,B26,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.101435,-15.83429,B27,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.106459,-15.824263,B28,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.108034,-15.834644,B29,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.11865,-15.817635,B30,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.043984,-15.79733,B31,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.025401,-15.797414,B32,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.040129,-15.855395,B33,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.124385,-15.791232,B34,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.09263,-15.817359,B35,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.090467,-15.825553,B36,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.114262,-15.811919,B37,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.134677,-15.808683,B38,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.117522,-15.848355,B39,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.126275,-15.798399,B40,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.107599,-15.797439,B41,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.129205,-15.790162,B42,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.046584,-15.841395,B43,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.076076,-15.810093,B44,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.110284,-15.839836,B45,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.124418,-15.846331,B46,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.120305,-15.840184,B47,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.129161,-15.815242,B48,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.009007,-15.876593,B49,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.100439,-15.806591,B50,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.082625,-15.81845,B51,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.115593,-15.800556,B52,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.124131,-15.801701,B53,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.025224,-15.865543,B54,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.136282,-15.800833,B56,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.112997,-15.844781,B57,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.126708,-15.840523,B58,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.061594,-15.851967,B59,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.033853,-15.868654,B60,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.129971,-15.810252,B61,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.136358,-15.795863,B62,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.140001,-15.790692,B63,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.124826,-15.792286,B64,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.018049,-15.815549,B65,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.023078,-15.811229,B66,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.040054,-15.813119,B67,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.037317,-15.80871,B68,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.025701,-15.860605,B69,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.018575,-15.871231,B70,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.122241,-15.818564,B71,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.122273,-15.812966,B72,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.07379,-16.008654,C01,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.078392,-16.025233,C02,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.065777,-16.033045,C03,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.080636,-16.015091,C04,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.990255,-15.810646,C05,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.988342,-15.823761,C06,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.013935,-15.829017,C07,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.036206,-15.838211,C08,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.088187,-15.868582,C09,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.023724,-15.843492,C10,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.01806,-15.839388,C11,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.03486,-15.832527,C12,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.994223,-16.005003,C13,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.067738,-15.87318,C15,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.062905,-15.908365,C16,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.884945,-15.787601,C17,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.896271,-15.795196,C18,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.9752,-15.875095,C19,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.978025,-15.846926,C21,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.777189,-15.648407,C22,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.794204,-15.657053,C23,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.806927,-15.656049,C24,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.80518,-15.647103,C25,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.789919,-15.645525,C26,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.918122,-15.793914,C27,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.647622,-15.604044,C28,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.653227,-15.603776,C29,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.649673,-15.617992,C30,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.647108,-15.618443,C31,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.653474,-15.629189,C32,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.658498,-15.621346,C33,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.968556,-15.849102,C34,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.78054,-15.764632,C35,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.781295,-15.770129,C36,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.780156,-15.77796,C37,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.055521,-15.911159,C38,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.056597,-15.921374,C39,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.06535,-15.917193,C40,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.069587,-15.905845,C41,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.060484,-15.876901,C42,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.072614,-15.880914,C43,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.081654,-15.881766,C44,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.052144,-15.895367,C45,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.049624,-15.901068,C46,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.096797,-15.870127,C47,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.08588,-15.908487,C48,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.099256,-15.915225,C49,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.105601,-15.926735,C50,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.987047,-15.837486,C51,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.988123,-16.005174,C52,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.989675,-16.014192,C53,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.998928,-15.996699,C54,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.824085,-15.688537,C55,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.197638,-15.683498,C57,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.193126,-15.679054,C58,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.201519,-15.667725,C59,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.198039,-15.659264,C60,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.069575,-15.857385,C61,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.001758,-16.009818,C62,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.017439,-15.834779,C63,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.095996,-15.88501,C64,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.030558,-15.836155,C65,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.885392,-15.783163,C66,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.851188,-15.795199,C68,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.970666,-15.867023,C69,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.975643,-15.880327,C70,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.827697,-15.643078,C71,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.820705,-15.647323,C72,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.872863,-15.701971,C73,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.642245,-15.617397,C74,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.636416,-15.615608,C75,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.777006,-15.898673,C76,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.784705,-15.904071,C77,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.821208,-15.872362,C78,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.762276,-15.90548,C80,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.81519,-15.865341,C82,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.814396,-15.879867,C83,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.047368,-15.91722,C84,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.653576,-15.641029,C85,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.646614,-15.63987,C86,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.635615,-15.63978,C87,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.843792,-15.634139,C88,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.838392,-15.631011,C89,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.830776,-15.629986,C90,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.01478,-15.891064,C91,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.035836,-15.945158,C92,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.033142,-16.044592,C94,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.031978,-16.035203,C95,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.02881,-16.026442,C96,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.018185,-16.020242,C97,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.108397,-15.890184,C99,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.120483,-15.895681,D01,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.112705,-15.880377,D02,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.122994,-15.885314,D03,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.008146,-16.012232,D04,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.845673,-15.670068,D06,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.862429,-15.65589,D07,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.047615,-15.900976,D08,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.800624,-15.896308,D09,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.101413,-15.875616,D10,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.066121,-16.015023,D11,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.978542,-15.814805,D12,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.021867,-15.842664,D13,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.017621,-15.840286,D14,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.01249,-15.837028,D15,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.031826,-15.845186,D16,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.025291,-15.838478,D17,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.030563,-15.837739,D18,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.016659,-15.830201,D19,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.038934,-15.838183,D20,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.06246,-16.004761,D21,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.057529,-16.010005,D22,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.911759,-15.744359,D23,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.989015,-16.03087,D24,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.816128,-15.889057,D27,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.811967,-15.890803,D28,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.053356,-15.822487,D29,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.002916,-15.806958,D30,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.846008,-15.658709,D32,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.00266,-15.795198,D33,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.04369,-15.834586,D35,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-47.984715,-15.83448,D36,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.008092,-16.012265,D37,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.053826,-15.831974,I01,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
